DateTime,Hour,DayOfWeek,Month,Temperature,Humidity,Rainfall,WindSpeed,AQI,Demand
2022-11-17 19:00:00,19,3,11,20.9,100,0.0,1.4,186.0,2593.12
2022-11-17 20:00:00,20,3,11,19.5,100,0.87,2.8,191.0,2317.22
2022-11-17 21:00:00,21,3,11,18.4,100,0.0,1.4,210.0,1787.05
2022-11-17 22:00:00,22,3,11,20.1,100,0.0,2.5,303.0,1547.29
2022-11-17 23:00:00,23,3,11,17.7,100,0.42,6.2,287.0,1517.82
2022-11-18 00:00:00,0,4,11,19.6,100,0.0,2.1,305.0,1450.4
2022-11-18 01:00:00,1,4,11,16.0,100,0.0,1.7,309.0,1385.69
2022-11-18 02:00:00,2,4,11,21.5,100,0.0,4.8,316.0,1680.81
2022-11-18 03:00:00,3,4,11,22.7,100,0.0,6.8,326.0,1881.54
2022-11-18 04:00:00,4,4,11,24.9,100,0.0,3.0,312.0,2513.16
2022-11-18 05:00:00,5,4,11,25.1,100,0.0,7.9,391.0,2972.71
2022-11-18 06:00:00,6,4,11,25.8,100,0.0,4.8,241.0,3192.91
2022-11-18 07:00:00,7,4,11,26.0,100,0.0,3.2,212.0,3715.44
2022-11-18 08:00:00,8,4,11,32.2,100,0.0,6.9,215.0,4476.63
2022-11-18 09:00:00,9,4,11,27.8,100,0.0,6.5,232.0,4438.12
2022-11-18 10:00:00,10,4,11,28.3,100,0.0,6.5,230.0,4709.14
2022-11-18 11:00:00,11,4,11,26.7,100,0.0,13.5,150.0,4949.88
2022-11-18 12:00:00,12,4,11,32.8,100,0.29,9.5,164.0,5338.89
2022-11-18 13:00:00,13,4,11,26.6,100,0.52,13.6,184.0,4792.83
2022-11-18 14:00:00,14,4,11,29.8,100,0.1,13.2,164.0,4914.6
2022-11-18 15:00:00,15,4,11,28.8,100,0.67,15.6,212.0,4542.28
2022-11-18 16:00:00,16,4,11,27.6,100,0.14,13.3,173.0,3983.86
2022-11-18 17:00:00,17,4,11,27.1,100,0.36,4.0,186.0,3604.08
2022-11-18 18:00:00,18,4,11,25.1,100,0.0,5.3,188.0,3150.26
2022-11-18 19:00:00,19,4,11,19.2,100,0.0,2.1,155.0,2497.5
2022-11-18 20:00:00,20,4,11,18.7,100,0.0,7.9,208.0,2101.71
2022-11-18 21:00:00,21,4,11,22.9,100,0.0,7.0,241.0,2252.86
2022-11-18 22:00:00,22,4,11,21.9,100,0.0,2.3,394.0,1629.22
2022-11-18 23:00:00,23,4,11,21.9,100,0.0,4.4,327.0,1807.3
2022-11-19 00:00:00,0,5,11,15.6,100,0.34,6.1,364.0,1200.0
2022-11-19 01:00:00,1,5,11,19.9,100,0.25,6.6,300.0,1297.72
2022-11-19 02:00:00,2,5,11,22.0,100,0.0,6.7,288.0,1675.12
2022-11-19 03:00:00,3,5,11,21.5,100,0.82,3.9,301.0,1986.28
2022-11-19 04:00:00,4,5,11,25.4,100,0.0,8.0,314.0,2281.74
2022-11-19 05:00:00,5,5,11,20.8,100,0.0,7.3,329.0,2578.9
2022-11-19 06:00:00,6,5,11,24.1,100,0.11,6.6,188.0,3083.86
2022-11-19 07:00:00,7,5,11,26.5,100,0.0,1.2,164.0,3614.51
2022-11-19 08:00:00,8,5,11,27.2,100,0.15,1.1,151.0,3799.78
2022-11-19 09:00:00,9,5,11,34.4,100,0.2,3.9,195.0,4598.58
2022-11-19 10:00:00,10,5,11,30.9,100,0.0,13.4,249.0,4694.98
2022-11-19 11:00:00,11,5,11,28.6,100,0.0,7.3,238.0,4770.43
2022-11-19 12:00:00,12,5,11,25.1,100,0.0,12.9,230.0,4511.71
2022-11-19 13:00:00,13,5,11,25.5,100,0.0,17.2,228.0,4482.94
2022-11-19 14:00:00,14,5,11,27.0,100,0.0,10.8,220.0,4595.98
2022-11-19 15:00:00,15,5,11,27.4,100,0.87,18.2,161.0,4061.96
2022-11-19 16:00:00,16,5,11,27.4,100,0.0,9.1,173.0,4012.39
2022-11-19 17:00:00,17,5,11,24.7,100,0.0,6.2,162.0,3433.89
2022-11-19 18:00:00,18,5,11,22.3,100,0.8,3.5,224.0,2828.63
2022-11-19 19:00:00,19,5,11,19.8,100,0.0,2.3,173.0,2461.05
2022-11-19 20:00:00,20,5,11,18.7,100,0.52,1.8,207.0,1817.77
2022-11-19 21:00:00,21,5,11,19.0,100,0.43,1.6,162.0,1772.79
2022-11-19 22:00:00,22,5,11,20.2,100,0.0,3.6,364.0,1366.16
2022-11-19 23:00:00,23,5,11,17.8,100,0.0,7.5,378.0,1223.48
2022-11-20 00:00:00,0,6,11,21.1,100,0.0,6.3,320.0,1397.79
2022-11-20 01:00:00,1,6,11,21.9,100,0.0,3.5,273.0,1506.3
2022-11-20 02:00:00,2,6,11,23.2,100,0.0,4.8,272.0,1689.83
2022-11-20 03:00:00,3,6,11,19.1,100,0.0,7.5,292.0,1689.2
2022-11-20 04:00:00,4,6,11,24.2,100,0.0,4.7,350.0,2393.32
2022-11-20 05:00:00,5,6,11,25.1,100,0.0,4.8,316.0,2619.71
2022-11-20 06:00:00,6,6,11,26.6,100,0.0,1.8,249.0,3231.72
2022-11-20 07:00:00,7,6,11,25.7,100,0.0,6.7,181.0,3528.07
2022-11-20 08:00:00,8,6,11,28.4,100,0.0,4.2,170.0,3795.69
2022-11-20 09:00:00,9,6,11,31.4,100,0.0,2.7,174.0,4236.67
2022-11-20 10:00:00,10,6,11,31.6,100,0.0,16.5,208.0,4776.37
2022-11-20 11:00:00,11,6,11,34.4,100,0.0,11.2,216.0,4990.05
2022-11-20 12:00:00,12,6,11,28.3,100,0.0,15.6,159.0,4734.43
2022-11-20 13:00:00,13,6,11,32.3,100,0.46,11.1,170.0,5010.28
2022-11-20 14:00:00,14,6,11,29.2,100,0.0,9.1,176.0,4534.86
2022-11-20 15:00:00,15,6,11,26.8,100,0.0,12.5,216.0,4114.08
2022-11-20 16:00:00,16,6,11,21.7,100,0.0,19.3,159.0,3647.21
2022-11-20 17:00:00,17,6,11,24.4,100,0.0,1.7,241.0,3491.46
2022-11-20 18:00:00,18,6,11,25.0,100,0.89,4.7,244.0,2957.3
2022-11-20 19:00:00,19,6,11,17.9,100,0.0,4.4,219.0,2274.43
2022-11-20 20:00:00,20,6,11,23.2,100,0.0,6.3,174.0,2154.61
2022-11-20 21:00:00,21,6,11,16.6,100,0.0,7.5,236.0,1546.71
2022-11-20 22:00:00,22,6,11,16.8,100,0.0,1.4,376.0,1277.94
2022-11-20 23:00:00,23,6,11,15.6,100,0.0,7.6,258.0,1220.57
2022-11-21 00:00:00,0,0,11,20.3,100,0.0,4.9,258.0,1527.47
2022-11-21 01:00:00,1,0,11,20.4,100,0.0,7.2,328.0,1618.13
2022-11-21 02:00:00,2,0,11,18.2,100,0.0,7.2,368.0,1654.93
2022-11-21 03:00:00,3,0,11,23.7,100,0.0,6.8,342.0,2173.2
2022-11-21 04:00:00,4,0,11,23.6,100,0.0,3.5,325.0,2451.94
2022-11-21 05:00:00,5,0,11,22.4,100,0.0,1.3,321.0,2929.34
2022-11-21 06:00:00,6,0,11,27.2,100,0.46,4.4,176.0,3379.91
2022-11-21 07:00:00,7,0,11,24.6,100,0.0,6.7,236.0,3768.97
2022-11-21 08:00:00,8,0,11,25.3,100,0.0,5.2,152.0,4009.78
2022-11-21 09:00:00,9,0,11,28.2,100,0.0,5.8,219.0,4351.33
2022-11-21 10:00:00,10,0,11,34.7,100,0.0,15.1,240.0,5093.04
2022-11-21 11:00:00,11,0,11,29.4,100,0.0,13.0,243.0,5089.6
2022-11-21 12:00:00,12,0,11,25.4,100,0.0,9.7,154.0,4835.72
2022-11-21 13:00:00,13,0,11,29.6,100,0.0,13.2,191.0,4827.6
2022-11-21 14:00:00,14,0,11,23.7,100,0.2,8.1,194.0,4528.49
2022-11-21 15:00:00,15,0,11,28.8,100,0.92,14.9,214.0,4534.46
2022-11-21 16:00:00,16,0,11,27.8,100,0.0,11.5,234.0,4203.73
2022-11-21 17:00:00,17,0,11,20.4,100,0.0,4.7,249.0,3543.15
2022-11-21 18:00:00,18,0,11,20.4,100,0.0,4.7,160.0,2828.4
2022-11-21 19:00:00,19,0,11,21.7,100,0.0,1.4,203.0,2552.25
2022-11-21 20:00:00,20,0,11,18.9,100,0.86,5.3,217.0,2249.27
2022-11-21 21:00:00,21,0,11,18.3,100,0.0,2.6,208.0,1692.58
2022-11-21 22:00:00,22,0,11,15.8,100,0.0,3.7,310.0,1455.11
2022-11-21 23:00:00,23,0,11,19.1,100,0.0,4.7,385.0,1403.63
2022-11-22 00:00:00,0,1,11,17.5,100,0.13,6.7,311.0,1539.99
2022-11-22 01:00:00,1,1,11,16.8,100,0.0,2.7,288.0,1336.24
2022-11-22 02:00:00,2,1,11,21.8,100,0.0,2.4,320.0,1898.99
2022-11-22 03:00:00,3,1,11,20.4,100,0.0,7.7,264.0,2035.72
2022-11-22 04:00:00,4,1,11,24.4,100,1.15,2.0,366.0,2311.83
2022-11-22 05:00:00,5,1,11,22.6,100,0.0,2.8,276.0,2601.32
2022-11-22 06:00:00,6,1,11,25.3,100,0.31,5.7,205.0,3427.15
2022-11-22 07:00:00,7,1,11,29.0,100,0.0,4.0,208.0,3756.04
2022-11-22 08:00:00,8,1,11,31.9,100,0.41,1.1,180.0,4209.89
2022-11-22 09:00:00,9,1,11,27.6,100,0.0,4.9,237.0,4372.8
2022-11-22 10:00:00,10,1,11,26.0,100,0.0,5.0,227.0,4455.02
2022-11-22 11:00:00,11,1,11,31.9,100,0.0,15.5,159.0,5062.77
2022-11-22 12:00:00,12,1,11,27.8,100,0.0,15.5,185.0,4954.68
2022-11-22 13:00:00,13,1,11,28.7,100,0.0,5.5,181.0,4965.74
2022-11-22 14:00:00,14,1,11,31.7,100,0.0,17.8,204.0,4794.77
2022-11-22 15:00:00,15,1,11,24.9,100,0.0,10.4,192.0,4442.92
2022-11-22 16:00:00,16,1,11,25.3,100,0.0,7.5,235.0,4210.25
2022-11-22 17:00:00,17,1,11,20.4,100,0.0,2.7,211.0,3443.4
2022-11-22 18:00:00,18,1,11,22.7,100,0.0,3.7,239.0,3150.41
2022-11-22 19:00:00,19,1,11,20.3,100,0.0,4.2,169.0,2680.41
2022-11-22 20:00:00,20,1,11,19.4,100,0.82,2.5,216.0,2407.04
2022-11-22 21:00:00,21,1,11,18.8,100,0.0,2.9,240.0,1924.2
2022-11-22 22:00:00,22,1,11,16.8,100,0.0,5.2,396.0,1598.26
2022-11-22 23:00:00,23,1,11,20.6,100,0.0,2.3,252.0,1459.02
2022-11-23 00:00:00,0,2,11,19.8,100,0.0,6.8,272.0,1308.5
2022-11-23 01:00:00,1,2,11,16.1,100,0.0,6.7,388.0,1545.99
2022-11-23 02:00:00,2,2,11,20.1,100,0.0,7.7,310.0,1674.36
2022-11-23 03:00:00,3,2,11,21.6,100,0.0,2.5,294.0,2082.38
2022-11-23 04:00:00,4,2,11,24.7,100,0.0,5.9,361.0,2589.21
2022-11-23 05:00:00,5,2,11,22.6,100,0.0,7.8,319.0,2568.65
2022-11-23 06:00:00,6,2,11,24.4,100,0.0,1.3,212.0,3274.04
2022-11-23 07:00:00,7,2,11,23.4,100,0.0,5.5,182.0,3415.05
2022-11-23 08:00:00,8,2,11,26.6,100,0.0,1.6,153.0,3881.47
2022-11-23 09:00:00,9,2,11,32.7,100,0.0,5.2,231.0,4836.51
2022-11-23 10:00:00,10,2,11,31.5,100,0.0,9.1,242.0,4908.44
2022-11-23 11:00:00,11,2,11,30.1,100,0.0,16.7,185.0,4758.93
2022-11-23 12:00:00,12,2,11,28.8,100,0.0,13.5,180.0,5002.33
2022-11-23 13:00:00,13,2,11,28.4,100,0.0,19.5,228.0,4676.66
2022-11-23 14:00:00,14,2,11,27.4,100,0.0,5.3,235.0,4823.8
2022-11-23 15:00:00,15,2,11,23.3,100,0.0,14.6,219.0,4415.89
2022-11-23 16:00:00,16,2,11,25.3,100,0.0,7.1,245.0,3887.68
2022-11-23 17:00:00,17,2,11,24.5,100,0.0,6.9,212.0,3672.23
2022-11-23 18:00:00,18,2,11,22.8,100,0.14,2.6,170.0,3197.02
2022-11-23 19:00:00,19,2,11,19.6,100,0.99,1.1,181.0,2638.21
2022-11-23 20:00:00,20,2,11,22.1,100,0.0,4.5,243.0,2554.6
2022-11-23 21:00:00,21,2,11,19.4,100,0.0,4.0,210.0,1973.53
2022-11-23 22:00:00,22,2,11,20.6,100,0.0,1.2,361.0,1578.59
2022-11-23 23:00:00,23,2,11,20.0,100,0.0,2.4,333.0,1499.31
2022-11-24 00:00:00,0,3,11,19.1,100,0.0,2.2,391.0,1434.79
2022-11-24 01:00:00,1,3,11,20.4,100,0.0,2.2,378.0,1399.35
2022-11-24 02:00:00,2,3,11,20.5,100,0.75,7.2,354.0,1742.87
2022-11-24 03:00:00,3,3,11,23.8,100,0.0,2.9,393.0,2277.0
2022-11-24 04:00:00,4,3,11,25.0,100,0.0,7.7,333.0,2546.79
2022-11-24 05:00:00,5,3,11,25.3,100,0.88,2.3,255.0,2928.33
2022-11-24 06:00:00,6,3,11,26.5,100,0.0,6.4,194.0,3386.37
2022-11-24 07:00:00,7,3,11,23.1,100,0.0,2.6,231.0,3518.45
2022-11-24 08:00:00,8,3,11,28.8,100,0.0,2.1,151.0,4210.49
2022-11-24 09:00:00,9,3,11,27.9,100,0.0,7.6,244.0,4391.87
2022-11-24 10:00:00,10,3,11,30.1,100,0.0,10.7,191.0,4658.14
2022-11-24 11:00:00,11,3,11,30.6,100,0.0,17.1,150.0,5166.05
2022-11-24 12:00:00,12,3,11,29.4,100,0.0,12.2,227.0,4847.09
2022-11-24 13:00:00,13,3,11,28.0,100,0.51,16.2,177.0,4891.38
2022-11-24 14:00:00,14,3,11,31.6,100,0.57,7.9,248.0,4685.25
2022-11-24 15:00:00,15,3,11,28.4,100,0.0,5.5,202.0,4658.09
2022-11-24 16:00:00,16,3,11,23.4,100,0.0,17.7,213.0,3795.04
2022-11-24 17:00:00,17,3,11,23.3,100,0.0,3.2,245.0,3543.98
2022-11-24 18:00:00,18,3,11,24.7,100,0.0,2.6,204.0,3093.35
2022-11-24 19:00:00,19,3,11,21.5,100,0.0,4.8,193.0,2565.35
2022-11-24 20:00:00,20,3,11,19.9,100,0.0,4.1,220.0,2405.32
2022-11-24 21:00:00,21,3,11,15.7,100,0.0,7.0,167.0,1763.01
2022-11-24 22:00:00,22,3,11,21.2,100,0.0,2.9,259.0,1601.54
2022-11-24 23:00:00,23,3,11,20.3,100,0.0,1.2,264.0,1711.99
2022-11-25 00:00:00,0,4,11,17.4,100,0.0,7.3,395.0,1495.5
2022-11-25 01:00:00,1,4,11,19.5,100,0.0,6.4,336.0,1675.93
2022-11-25 02:00:00,2,4,11,23.9,100,0.93,3.4,295.0,1803.02
2022-11-25 03:00:00,3,4,11,22.0,100,0.0,6.4,324.0,2201.7
2022-11-25 04:00:00,4,4,11,24.0,100,0.0,7.1,271.0,2372.47
2022-11-25 05:00:00,5,4,11,26.7,100,0.0,1.8,347.0,2788.32
2022-11-25 06:00:00,6,4,11,26.2,100,1.07,6.9,155.0,3392.44
2022-11-25 07:00:00,7,4,11,28.6,100,0.59,2.6,191.0,3951.4
2022-11-25 08:00:00,8,4,11,28.7,100,0.0,7.0,163.0,4228.02
2022-11-25 09:00:00,9,4,11,31.1,100,0.0,4.3,187.0,4577.41
2022-11-25 10:00:00,10,4,11,25.5,100,0.0,19.9,193.0,4525.46
2022-11-25 11:00:00,11,4,11,30.3,100,0.0,6.2,249.0,5121.8
2022-11-25 12:00:00,12,4,11,24.6,100,0.0,18.0,231.0,4856.13
2022-11-25 13:00:00,13,4,11,27.0,100,0.0,16.6,154.0,4926.49
2022-11-25 14:00:00,14,4,11,26.9,100,0.0,19.1,176.0,4834.47
2022-11-25 15:00:00,15,4,11,29.8,100,0.0,18.2,212.0,4744.77
2022-11-25 16:00:00,16,4,11,28.3,100,0.0,13.4,222.0,4075.6
2022-11-25 17:00:00,17,4,11,23.4,100,0.39,3.9,170.0,3523.27
2022-11-25 18:00:00,18,4,11,20.6,100,0.0,4.0,163.0,2833.75
2022-11-25 19:00:00,19,4,11,22.0,100,0.0,4.5,175.0,2626.63
2022-11-25 20:00:00,20,4,11,19.2,100,0.0,1.0,201.0,2321.44
2022-11-25 21:00:00,21,4,11,19.7,100,0.0,5.3,173.0,1889.08
2022-11-25 22:00:00,22,4,11,20.9,100,0.69,6.8,280.0,1769.97
2022-11-25 23:00:00,23,4,11,17.1,100,0.0,2.6,353.0,1538.74
2022-11-26 00:00:00,0,5,11,21.3,100,0.0,5.5,339.0,1259.21
2022-11-26 01:00:00,1,5,11,21.9,100,0.0,1.2,276.0,1426.2
2022-11-26 02:00:00,2,5,11,18.9,100,0.0,7.1,307.0,1386.83
2022-11-26 03:00:00,3,5,11,20.7,100,0.92,1.8,302.0,1794.53
2022-11-26 04:00:00,4,5,11,22.3,100,0.92,2.5,259.0,2148.34
2022-11-26 05:00:00,5,5,11,24.8,100,0.0,6.3,296.0,2615.0
2022-11-26 06:00:00,6,5,11,27.4,100,0.47,5.3,189.0,3210.85
2022-11-26 07:00:00,7,5,11,29.3,100,0.99,2.0,239.0,3665.14
2022-11-26 08:00:00,8,5,11,27.9,100,0.0,2.1,231.0,3757.66
2022-11-26 09:00:00,9,5,11,27.9,100,0.0,1.6,190.0,4206.64
2022-11-26 10:00:00,10,5,11,31.1,100,0.0,13.0,173.0,4523.71
2022-11-26 11:00:00,11,5,11,34.6,100,0.0,8.7,204.0,4832.04
2022-11-26 12:00:00,12,5,11,30.1,100,0.0,13.9,197.0,4864.27
2022-11-26 13:00:00,13,5,11,33.5,100,0.0,6.7,228.0,4917.1
2022-11-26 14:00:00,14,5,11,27.3,100,0.0,12.1,245.0,4493.69
2022-11-26 15:00:00,15,5,11,30.1,100,0.81,18.0,156.0,4559.96
2022-11-26 16:00:00,16,5,11,29.7,100,0.0,12.9,171.0,4190.52
2022-11-26 17:00:00,17,5,11,21.8,100,0.55,1.5,235.0,3468.53
2022-11-26 18:00:00,18,5,11,22.3,100,0.0,7.7,216.0,2896.25
2022-11-26 19:00:00,19,5,11,22.6,100,0.0,5.3,180.0,2523.5
2022-11-26 20:00:00,20,5,11,20.9,100,0.23,3.9,182.0,2240.85
2022-11-26 21:00:00,21,5,11,20.5,100,0.0,4.4,175.0,1747.15
2022-11-26 22:00:00,22,5,11,16.6,100,0.0,3.6,284.0,1250.4
2022-11-26 23:00:00,23,5,11,20.1,100,0.0,7.7,310.0,1438.54
2022-11-27 00:00:00,0,6,11,20.5,100,0.0,2.9,343.0,1319.74
2022-11-27 01:00:00,1,6,11,16.8,100,0.0,5.1,379.0,1323.98
2022-11-27 02:00:00,2,6,11,18.6,100,0.0,7.9,339.0,1258.88
2022-11-27 03:00:00,3,6,11,24.0,100,0.9,3.7,270.0,2068.38
2022-11-27 04:00:00,4,6,11,25.8,100,0.0,2.7,384.0,2313.92
2022-11-27 05:00:00,5,6,11,25.8,100,0.0,3.0,273.0,2706.51
2022-11-27 06:00:00,6,6,11,22.3,100,0.0,6.9,219.0,2851.41
2022-11-27 07:00:00,7,6,11,26.0,100,0.0,2.1,205.0,3364.96
2022-11-27 08:00:00,8,6,11,30.9,100,0.0,2.0,202.0,4206.42
2022-11-27 09:00:00,9,6,11,27.9,100,0.0,3.1,220.0,4319.04
2022-11-27 10:00:00,10,6,11,34.0,100,0.0,13.9,242.0,4812.67
2022-11-27 11:00:00,11,6,11,33.5,100,0.0,6.5,154.0,4750.41
2022-11-27 12:00:00,12,6,11,29.1,100,0.0,5.0,195.0,4728.87
2022-11-27 13:00:00,13,6,11,30.8,100,0.25,15.7,249.0,4958.31
2022-11-27 14:00:00,14,6,11,32.2,100,0.52,10.6,158.0,4741.23
2022-11-27 15:00:00,15,6,11,26.7,100,0.0,13.9,172.0,4117.04
2022-11-27 16:00:00,16,6,11,25.3,100,0.0,14.2,168.0,3901.6
2022-11-27 17:00:00,17,6,11,24.8,100,0.0,3.1,236.0,3550.66
2022-11-27 18:00:00,18,6,11,19.7,100,0.0,3.2,223.0,2960.11
2022-11-27 19:00:00,19,6,11,20.8,100,0.0,5.8,214.0,2486.41
2022-11-27 20:00:00,20,6,11,22.5,100,0.0,3.4,208.0,2225.81
2022-11-27 21:00:00,21,6,11,19.1,100,0.0,1.4,208.0,1714.81
2022-11-27 22:00:00,22,6,11,17.8,100,0.0,1.6,285.0,1507.4
2022-11-27 23:00:00,23,6,11,20.4,100,0.79,7.5,289.0,1435.09
2022-11-28 00:00:00,0,0,11,17.6,100,0.0,7.5,357.0,1296.16
2022-11-28 01:00:00,1,0,11,21.7,100,0.3,1.3,383.0,1621.53
2022-11-28 02:00:00,2,0,11,21.1,100,0.0,3.8,255.0,1633.41
2022-11-28 03:00:00,3,0,11,23.7,100,0.0,7.1,376.0,2285.08
2022-11-28 04:00:00,4,0,11,26.0,100,0.0,7.5,350.0,2433.71
2022-11-28 05:00:00,5,0,11,27.8,100,1.35,6.3,338.0,2813.92
2022-11-28 06:00:00,6,0,11,26.9,100,0.0,7.4,232.0,3395.23
2022-11-28 07:00:00,7,0,11,26.7,100,0.0,1.5,224.0,3676.88
2022-11-28 08:00:00,8,0,11,24.2,100,0.0,6.1,229.0,3777.99
2022-11-28 09:00:00,9,0,11,25.0,100,0.0,6.4,202.0,4117.97
2022-11-28 10:00:00,10,0,11,30.0,100,0.0,15.9,177.0,4772.84
2022-11-28 11:00:00,11,0,11,33.1,100,0.0,13.8,213.0,5170.04
2022-11-28 12:00:00,12,0,11,32.5,100,0.0,11.6,220.0,5035.74
2022-11-28 13:00:00,13,0,11,27.7,100,0.0,8.6,226.0,4859.37
2022-11-28 14:00:00,14,0,11,24.8,100,0.61,13.1,186.0,4581.41
2022-11-28 15:00:00,15,0,11,26.0,100,0.57,8.2,248.0,4377.39
2022-11-28 16:00:00,16,0,11,25.3,100,0.0,14.6,173.0,4030.75
2022-11-28 17:00:00,17,0,11,26.1,100,0.0,2.0,168.0,3532.79
2022-11-28 18:00:00,18,0,11,25.1,100,0.0,3.7,165.0,3105.54
2022-11-28 19:00:00,19,0,11,21.9,100,0.0,6.5,188.0,2721.44
2022-11-28 20:00:00,20,0,11,20.7,100,0.41,7.9,198.0,2176.91
2022-11-28 21:00:00,21,0,11,16.7,100,0.0,6.9,244.0,1633.15
2022-11-28 22:00:00,22,0,11,20.0,100,0.0,2.4,291.0,1742.98
2022-11-28 23:00:00,23,0,11,17.1,100,0.0,6.6,364.0,1363.97
2022-11-29 00:00:00,0,1,11,20.7,100,0.0,3.3,328.0,1657.43
2022-11-29 01:00:00,1,1,11,20.9,100,0.0,6.4,317.0,1581.38
2022-11-29 02:00:00,2,1,11,17.7,100,0.38,5.3,251.0,1614.18
2022-11-29 03:00:00,3,1,11,19.7,100,0.0,3.7,379.0,1889.14
2022-11-29 04:00:00,4,1,11,21.7,100,0.0,2.1,271.0,2177.11
2022-11-29 05:00:00,5,1,11,26.4,100,0.0,4.4,346.0,2850.46
2022-11-29 06:00:00,6,1,11,25.2,100,0.0,7.4,151.0,3186.89
2022-11-29 07:00:00,7,1,11,30.7,100,0.46,3.6,209.0,3757.09
2022-11-29 08:00:00,8,1,11,29.1,100,0.0,4.0,201.0,4181.96
2022-11-29 09:00:00,9,1,11,29.8,100,0.0,5.0,212.0,4736.58
2022-11-29 10:00:00,10,1,11,33.4,100,0.62,9.1,246.0,4854.47
2022-11-29 11:00:00,11,1,11,30.2,100,0.0,10.3,249.0,5108.64
2022-11-29 12:00:00,12,1,11,29.9,100,0.89,6.1,239.0,4918.56
2022-11-29 13:00:00,13,1,11,33.0,100,0.0,16.2,230.0,4932.02
2022-11-29 14:00:00,14,1,11,29.1,100,0.0,16.3,177.0,4865.23
2022-11-29 15:00:00,15,1,11,30.5,100,0.0,19.8,210.0,4444.47
2022-11-29 16:00:00,16,1,11,22.9,100,0.0,10.3,188.0,3727.72
2022-11-29 17:00:00,17,1,11,22.4,100,0.63,8.0,188.0,3463.87
2022-11-29 18:00:00,18,1,11,23.3,100,0.0,3.4,233.0,3208.09
2022-11-29 19:00:00,19,1,11,22.1,100,0.43,4.8,178.0,2557.78
2022-11-29 20:00:00,20,1,11,19.4,100,0.0,5.3,185.0,2310.28
2022-11-29 21:00:00,21,1,11,21.9,100,0.0,2.9,215.0,1964.83
2022-11-29 22:00:00,22,1,11,20.1,100,0.94,6.2,369.0,1661.18
2022-11-29 23:00:00,23,1,11,15.4,100,0.0,7.4,366.0,1359.32
2022-11-30 00:00:00,0,2,11,17.1,100,0.0,7.5,349.0,1548.36
2022-11-30 01:00:00,1,2,11,19.9,100,0.0,5.9,310.0,1441.54
2022-11-30 02:00:00,2,2,11,20.9,100,0.0,4.6,353.0,1805.43
2022-11-30 03:00:00,3,2,11,21.6,100,0.0,4.0,291.0,2189.85
2022-11-30 04:00:00,4,2,11,21.9,100,1.96,3.2,283.0,2233.42
2022-11-30 05:00:00,5,2,11,24.9,100,1.64,3.9,302.0,2894.64
2022-11-30 06:00:00,6,2,11,29.8,100,0.0,2.6,185.0,3294.3
2022-11-30 07:00:00,7,2,11,25.8,100,0.0,1.6,174.0,3694.77
2022-11-30 08:00:00,8,2,11,27.2,100,0.0,1.6,155.0,4131.82
2022-11-30 09:00:00,9,2,11,30.3,100,0.0,4.4,216.0,4750.41
2022-11-30 10:00:00,10,2,11,27.5,100,0.0,12.8,204.0,4574.78
2022-11-30 11:00:00,11,2,11,33.7,100,0.83,8.5,164.0,5273.58
2022-11-30 12:00:00,12,2,11,29.0,100,0.0,7.0,153.0,5108.4
2022-11-30 13:00:00,13,2,11,28.2,100,0.58,12.6,178.0,4992.93
2022-11-30 14:00:00,14,2,11,25.7,100,0.0,13.3,208.0,4454.96
2022-11-30 15:00:00,15,2,11,27.8,100,0.0,19.6,224.0,4269.64
2022-11-30 16:00:00,16,2,11,23.5,100,0.0,9.2,233.0,4015.64
2022-11-30 17:00:00,17,2,11,24.8,100,0.0,5.4,183.0,3499.69
2022-11-30 18:00:00,18,2,11,23.0,100,0.0,1.7,231.0,3274.22
2022-11-30 19:00:00,19,2,11,23.4,100,0.0,5.5,169.0,2741.21
2022-11-30 20:00:00,20,2,11,20.0,100,0.0,3.3,219.0,2262.49
2022-11-30 21:00:00,21,2,11,17.5,100,0.0,6.9,226.0,1885.77
2022-11-30 22:00:00,22,2,11,19.8,100,0.0,2.1,316.0,1715.33
2022-11-30 23:00:00,23,2,11,20.1,100,0.0,4.6,389.0,1738.35
2022-12-01 00:00:00,0,3,12,8.1,100,0.0,2.8,395.0,1200.0
2022-12-01 01:00:00,1,3,12,11.6,100,0.0,5.2,331.0,1200.0
2022-12-01 02:00:00,2,3,12,13.7,100,0.36,1.5,282.0,1367.79
2022-12-01 03:00:00,3,3,12,6.8,100,0.0,6.3,322.0,1200.0
2022-12-01 04:00:00,4,3,12,9.3,100,0.0,2.6,266.0,1631.51
2022-12-01 05:00:00,5,3,12,13.7,100,1.28,3.9,353.0,2309.85
2022-12-01 06:00:00,6,3,12,17.6,100,0.0,2.7,177.0,2848.67
2022-12-01 07:00:00,7,3,12,19.0,100,0.0,4.8,213.0,3519.1
2022-12-01 08:00:00,8,3,12,20.3,100,0.0,4.9,165.0,3691.94
2022-12-01 09:00:00,9,3,12,15.6,100,0.0,5.2,183.0,3722.83
2022-12-01 10:00:00,10,3,12,16.5,100,0.0,13.5,178.0,3967.14
2022-12-01 11:00:00,11,3,12,19.0,100,0.0,12.8,153.0,4391.2
2022-12-01 12:00:00,12,3,12,19.9,100,0.0,12.0,212.0,4478.07
2022-12-01 13:00:00,13,3,12,14.7,100,0.0,6.2,224.0,4011.32
2022-12-01 14:00:00,14,3,12,21.3,100,0.91,9.2,246.0,4215.61
